ID,分类结果
8013538,0
8013540,1
8013541,0
8013542,1
8013543,1
8013547,1
8013550,0
8013551,0
8013552,1
8013553,0
8013556,1
8013557,0
8013558,0
8013559,0
8013563,0
8013564,0
8013565,1
8013566,0
8013567,0
8013568,1
8013570,0
8013572,0
8013573,0
8013574,0
8013575,0
8013577,0
8013579,1
8013580,1
8013582,1
8013584,0
8013585,0
8013586,0
8013589,0
8013590,0
8013593,0
8013594,0
8013595,0
8013596,1
8013597,0
8013599,0
8013600,0
8013601,0
8013602,0
8013603,0
8013605,0
8013606,0
8013608,0
8013611,0
8013612,0
8013613,0
8013614,0
8013615,0
8013616,1
8013617,0
8013619,0
8013620,1
8013622,1
8013624,0
8013626,1
8013628,0
8013629,0
8013630,1
8013631,0
8013632,0
8013634,1
8013635,0
8013638,0
8013639,0
8013641,0
8013642,1
8013643,0
8013644,0
8013645,1
8013646,0
8013648,0
8013649,0
8013651,0
8013652,1
8013653,0
8013656,1
8013657,0
8013659,0
8013660,0
8013661,0
8013662,0
8013663,0
8013664,0
8013666,0
8013668,0
8013670,0
8013671,0
8013673,0
8013675,0
8013678,0
8013680,0
8013681,1
8013682,0
8013684,1
8013685,0
8013686,0
8013688,0
8013689,1
8013690,1
8013693,0
8013694,0
8013695,0
8013696,0
8013697,1
8013698,1
8013699,1
8013700,0
8013703,0
8013704,0
8013706,0
8013708,0
8013710,0
8013712,0
8013714,0
8013715,1
8013717,0
8013718,0
8013720,0
8013721,1
8013724,0
8013725,0
8013726,0
8013730,0
8013731,0
8013733,0
8013734,0
8013735,0
8013736,0
8013738,0
8013739,1
8013740,1
8013741,1
8013742,1
8013743,1
8013744,1
8013745,0
8013747,0
8013748,1
8013751,0
8013753,0
8013755,1
8013758,0
8013759,0
8013761,0
8013762,0
8013763,0
8013769,0
8013770,1
8013771,0
8013773,0
8013775,1
8013778,0
8013780,0
8013781,0
8013783,1
8013784,0
8013787,0
8013788,1
8013789,1
8013792,1
8013793,0
8013794,0
8013795,0
8013796,0
8013800,0
8013801,0
8013802,1
8013803,1
8013804,0
8013808,0
8013811,1
8013814,1
8013815,0
8013816,0
8013818,0
8013822,1
8013823,0
8013824,0
8013825,1
8013826,1
8013827,1
8013828,0
8013829,0
8013830,1
8013831,0
8013832,0
8013833,1
8013837,0
8013838,1
8013839,0
8013840,1
8013841,1
8013844,0
8013845,0
8013846,1
8013847,1
8013850,0
8013851,0
8013852,0
8013853,1
8013857,1
8013858,0
8013859,0
8013860,1
8013862,0
8013863,1
8013865,1
8013866,0
8013867,1
8013869,1
8013870,0
8013872,0
8013874,0
8013875,0
8013876,0
8013878,1
8013879,0
8013880,1
8013881,0
8013883,1
8013885,1
8013886,0
8013887,0
8013888,1
8013890,0
8013891,0
8013892,0
8013893,1
8013896,0
8013897,0
8013898,0
8013899,1
8013902,0
8013903,0
8013904,0
8013908,0
8013911,0
8013912,0
8013913,1
8013914,0
8013915,1
8013916,0
8013918,0
8013919,0
8013922,0
8013923,0
8013924,0
8013926,1
8013927,0
8013928,0
8013929,0
8013932,0
8013933,1
8013934,0
8013935,0
8013936,0
8013937,1
8013940,0
8013941,0
8013943,0
8013944,0
8013945,0
8013948,1
8013949,1
8013950,0
8013952,1
8013954,0
8013958,0
8013959,0
8013960,0
8013961,0
8013962,0
8013963,1
8013965,0
8013968,0
8013973,0
8013975,0
8013978,1
8013980,0
8013981,1
8013982,0
8013984,1
8013986,0
8013987,1
8013991,0
8013993,1
8013994,1
8013997,1
8013998,1
8013999,0
8014001,0
8014006,0
8014007,0
8014008,0
8014009,0
8014010,0
8014012,0
8014013,0
8014015,0
8014018,0
8014020,0
8014021,0
8014022,0
8014023,0
8014024,1
8014025,0
8014026,0
8014027,0
8014030,0
8014031,1
8014032,0
8014033,0
8014034,0
8014035,0
8014036,0
8014037,0
8014038,0
8014040,1
8014043,0
8014044,0
8014046,0
8014047,0
8014050,1
8014051,0
8014053,0
8014055,0
8014056,0
8014057,0
8014059,0
8014061,1
8014062,0
8014063,0
8014064,1
8014066,0
8014068,0
8014069,1
8014071,0
8014074,0
8014075,0
8014076,0
8014078,1
8014079,1
8014080,0
8014081,0
8014083,1
8014084,0
8014085,1
8014086,1
8014089,0
8014091,0
8014093,0
8014094,0
8014095,1
8014096,0
8014097,0
8014098,1
8014099,0
8014100,0
8014101,0
8014102,0
8014103,1
8014105,1
8014106,1
8014107,0
8014108,1
8014110,1
8014111,0
8014116,1
8014118,1
8014121,0
8014123,1
8014124,0
8014125,0
8014127,0
8014128,0
8014129,0
8014130,0
8014131,0
8014132,0
8014133,0
8014134,1
8014135,0
8014136,0
8014138,0
8014141,0
8014144,0
8014145,1
8014146,0
8014147,1
8014148,0
8014149,0
8014151,0
8014152,0
8014153,0
8014154,1
8014155,0
8014156,0
8014157,0
8014158,1
8014159,0
8014161,1
8014162,1
8014164,0
8014165,1
8014169,0
8014171,1
8014172,1
8014173,0
8014175,0
8014177,0
8014178,0
8014180,0
8014182,0
8014184,0
8014186,1
8014187,1
8014188,0
8014189,0
8014190,0
8014192,0
8014193,0
8014194,1
8014195,0
8014196,0
8014197,0
8014198,0
8014201,0
8014202,1
8014203,1
8014204,0
8014205,1
8014207,0
8014208,0
8014209,1
8014212,0
8014215,0
8014216,1
8014218,0
8014221,0
8014223,0
8014224,0
8014225,0
8014228,0
8014229,0
8014230,0
8014231,0
8014232,0
8014235,0
8014236,0
8014238,0
8014239,0
8014243,0
8014245,0
8014246,0
8014247,0
8014250,0
8014251,1
8014252,0
8014254,0
8014255,0
8014256,1
8014258,0
8014260,0
8014261,0
8014262,0
8014263,1
8014265,1
8014266,0
8014268,0
8014270,0
8014271,1
8014272,1
8014274,1
8014275,0
8014276,0
8014277,1
8014278,0
8014279,1
8014282,1
8014284,0
8014286,0
8014287,0
8014289,0
8014290,0
8014291,1
8014292,0
8014294,1
8014295,1
8014298,0
8014300,0
8014301,1
8014303,0
8014304,0
8014305,0
8014307,0
8014308,0
8014309,0
8014311,0
8014312,1
8014314,0
8014315,0
8014316,0
8014317,0
8014318,0
8014319,0
8014320,1
8014321,0
8014322,0
8014324,0
8014325,1
8014327,0
8014328,0
8014330,0
8014332,1
8014333,0
8014335,0
8014336,0
8014337,0
8014339,0
8014341,0
8014342,0
8014344,0
8014346,0
8014347,1
8014350,1
8014352,0
8014356,0
8014358,1
8014359,0
8014360,1
8014361,0
8014363,0
8014367,0
8014368,0
8014369,1
8014370,0
8014371,0
8014372,0
8014375,1
8014377,1
8014379,0
8014380,0
8014381,0
8014385,1
8014386,1
8014389,1
8014390,0
8014393,0
8014394,0
8014395,0
8014396,0
8014398,0
8014399,1
8014401,1
8014405,0
8014406,1
8014408,1
8014411,0
8014412,0
8014415,0
8014416,0
8014417,0
8014418,0
8014419,1
8014421,0
8014422,0
8014423,1
8014427,0
8014429,0
8014430,0
8014431,1
8014432,0
8014436,0
8014437,1
8014439,1
8014441,1
8014442,1
8014443,0
8014444,0
8014445,0
8014446,1
8014448,0
8014449,0
8014450,1
8014451,0
8014452,1
8014453,0
8014454,0
8014457,1
8014458,0
8014459,0
8014460,0
8014461,0
8014464,0
8014466,0
8014467,0
8014468,0
8014471,1
8014472,0
8014473,0
8014474,1
8014475,0
8014477,0
8014478,0
8014479,1
8014480,0
8014481,1
8014483,0
8014484,0
8014485,0
8014487,0
8014488,1
8014490,0
8014491,1
8014492,0
8014494,0
8014495,0
8014496,1
8014497,0
8014498,0
8014499,1
8014501,0
8014502,0
8014503,0
8014504,0
8014505,0
8014508,1
8014509,0
8014510,0
8014511,0
8014512,0
8014513,0
8014514,0
8014517,0
8014518,0
8014519,0
8014520,1
8014521,1
8014523,1
8014524,0
8014525,0
8014526,1
8014528,0
8014529,0
8014531,0
8014533,0
8014534,0
8014536,0
8014537,0
8014539,0
8014540,1
8014541,0
8014542,0
8014543,0
8014544,0
8014545,0
8014546,0
8014547,1
8014551,0
8014552,0
8014553,0
8014554,0
8014555,0
8014556,0
8014558,0
8014559,1
8014561,0
8014562,0
8014564,0
8014566,1
8014567,0
8014568,1
8014569,0
8014570,1
8014572,0
8014573,0
8014574,1
8014575,0
8014576,1
8014578,1
8014580,0
8014581,0
8014582,1
8014583,0
8014584,0
8014586,1
8014587,0
8014588,1
8014589,0
8014590,1
8014593,1
8014595,1
8014596,0
8014598,1
8014599,0
8014604,0
8014609,0
8014610,1
8014611,0
8014613,1
8014619,0
8014620,0
8014621,1
8014624,0
8014625,1
8014628,0
8014629,1
8014630,0
8014631,0
8014632,1
8014633,0
8014635,0
8014636,0
8014638,0
8014639,0
8014640,0
8014642,0
8014643,0
8014645,0
8014646,0
8014649,0
8014651,0
8014652,0
8014653,0
8014654,0
8014655,0
8014656,0
8014658,0
8014660,0
8014661,1
8014662,0
8014663,0
8014664,0
8014665,0
8014667,0
8014668,0
8014670,0
8014671,1
8014672,0
8014674,0
8014675,0
8014676,1
8014677,1
8014678,1
8014679,0
8014680,0
8014681,0
8014686,0
8014687,0
8014688,1
8014689,0
8014690,0
8014692,0
8014693,0
8014695,0
8014697,0
8014699,0
8014700,0
8014701,0
8014704,0
8014705,1
8014706,0
8014708,0
8014709,0
8014710,0
8014711,1
8014712,0
8014713,0
8014714,0
8014715,0
8014717,1
8014719,0
8014720,0
8014721,1
8014722,1
8014723,0
8014724,1
8014725,1
8014726,0
8014727,1
8014729,1
8014730,0
8014731,1
8014732,0
8014733,0
8014734,0
8014735,0
8014736,0
8014738,0
8014739,0
8014740,0
8014741,0
8014742,0
8014743,1
8014745,0
8014746,0
8014747,0
8014749,1
8014750,0
8014752,0
8014753,0
8014754,0
8014757,0
8014759,1
8014761,0
8014762,0
8014763,0
8014764,0
8014765,0
8014767,0
8014768,0
8014769,0
8014770,0
8014771,0
8014773,0
8014774,0
8014775,0
8014776,0
8014779,0
8014780,1
8014781,0
8014783,0
8014784,0
8014785,1
8014786,1
8014787,0
8014790,1
8014791,0
8014792,1
8014795,0
8014796,1
8014798,0
8014801,0
8014802,0
8014803,0
8014806,0
8014807,0
8014808,0
8014809,1
8014810,0
8014811,0
8014812,0
8014813,0
8014814,0
8014816,0
8014818,0
8014821,0
8014822,0
8014823,0
8014824,0
8014825,0
8014826,0
8014828,1
8014829,0
8014830,0
8014832,1
8014833,0
8014834,0
8014835,0
8014838,0
8014839,1
8014841,0
8014842,0
8014843,0
8014844,1
8014846,0
8014848,0
8014849,0
8014851,1
8014852,0
8014853,1
8014856,1
8014857,0
8014858,1
8014860,0
8014862,0
8014863,0
8014864,0
8014865,1
8014867,0
8014868,1
8014870,0
8014871,0
8014872,0
8014874,1
8014875,0
8014876,0
8014877,0
8014882,0
8014883,0
8014884,0
8014886,0
8014887,0
8014889,1
8014892,0
8014894,1
8014897,0
8014898,0
8014899,0
8014900,0
8014901,0
8014902,0
8014903,1
8014905,0
8014908,0
8014910,0
8014913,1
8014914,0
8014915,0
8014917,0
8014918,0
8014920,1
8014921,0
8014923,0
8014927,1
8014928,0
8014929,1
8014931,1
8014932,0
8014934,0
8014935,0
8014936,0
8014937,0
8014938,0
8014939,0
8014940,0
8014941,1
8014942,1
8014944,0
8014945,0
8014946,0
8014947,0
8014950,0
8014951,0
8014955,1
8014957,1
8014958,0
8014959,0
8014961,0
8014962,1
8014964,1
8014967,1
8014968,1
8014969,0
8014970,0
8014972,1
8014973,0
8014974,0
8014975,0
8014976,1
8014977,0
8014978,0
8014979,0
8014981,0
8014983,0
8014984,0
8014985,0
8014986,1
8014987,0
8014988,0
8014990,1
8014992,1
8014993,0
8014995,0
8014998,0
8014999,0
8015000,0
8015001,0
8015002,1
8015003,0
8015005,0
8015006,0
8015009,1
8015011,0
8015012,0
8015014,0
8015015,0
8015016,1
8015019,1
8015020,0
8015023,1
8015024,0
8015026,0
8015027,0
8015030,0
8015031,1
8015032,1
8015033,0
8015036,0
8015039,0
8015041,1
8015042,1
8015044,1
8015046,0
8015048,1
8015049,0
8015050,0
8015051,0
8015052,1
8015053,0
8015054,1
8015057,0
8015059,0
8015060,1
8015061,0
8015062,0
8015063,1
8015065,0
8015066,1
8015067,0
8015069,1
8015073,0
8015075,0
8015076,0
8015077,0
8015078,0
8015082,1
8015083,0
8015084,1
8015086,0
8015087,0
8015091,0
8015093,1
8015094,0
8015095,0
8015097,1
8015098,0
8015099,0
8015100,0
8015102,1
8015103,0
8015104,0
8015106,0
8015109,0
8015110,1
8015111,0
8015114,0
8015115,0
8015116,0
8015118,1
8015119,1
8015120,0
8015121,0
8015122,1
8015123,0
8015124,1
8015126,0
8015127,0
8015128,0
8015129,0
8015130,1
8015131,0
8015132,1
8015134,0
8015135,0
8015137,0
8015140,0
8015141,0
8015142,0
8015143,0
8015144,1
8015145,0
8015146,0
8015147,0
8015148,0
8015149,0
8015151,0
8015153,1
8015154,0
8015155,1
8015156,0
8015158,0
8015160,0
8015161,1
8015162,0
8015164,0
8015165,1
8015166,1
8015167,0
8015168,0
8015170,1
8015171,0
8015173,1
8015174,1
8015175,0
8015176,0
8015181,0
8015183,0
8015184,0
8015185,0
8015187,1
8015188,0
8015189,1
8015190,0
8015191,0
8015193,0
8015195,0
8015198,0
8015199,0
8015202,0
8015204,0
8015205,0
8015208,0
8015210,0
8015212,0
8015215,1
8015216,0
8015217,0
8015221,1
8015223,0
8015225,0
8015229,0
8015230,1
8015231,0
8015232,0
8015233,1
8015235,0
8015238,0
8015240,1
8015241,1
8015243,1
8015244,0
8015245,1
8015246,1
8015249,0
8015250,1
8015251,1
8015255,0
8015256,1
8015257,0
8015258,0
8015259,0
8015261,0
8015262,0
8015263,1
8015264,0
8015267,0
8015268,0
8015270,1
8015271,0
8015273,0
8015274,1
8015275,0
8015276,0
8015277,1
8015279,0
8015284,0
8015285,0
8015286,0
8015287,0
8015288,0
8015289,0
8015290,1
8015291,0
8015292,0
8015293,0
8015297,0
8015298,0
8015299,0
8015300,0
8015302,0
8015303,0
8015304,1
8015305,0
8015306,0
8015311,0
8015313,0
8015316,1
8015317,0
8015319,0
8015320,1
8015321,1
8015322,1
8015323,1
8015325,1
8015326,0
8015327,1
8015329,0
8015330,0
8015332,1
8015333,0
8015334,0
8015336,0
8015337,0
8015338,0
8015341,0
8015343,0
8015344,1
8015346,0
8015347,1
8015349,1
8015350,0
8015351,0
8015354,0
8015356,0
8015357,0
8015358,0
8015360,1
8015361,0
8015363,1
8015364,1
8015365,0
8015366,0
8015367,0
8015369,0
8015370,0
8015371,0
8015372,1
8015375,0
8015376,0
8015377,0
8015378,1
8015380,0
8015381,0
8015382,0
8015384,0
8015386,0
8015387,0
8015388,0
8015389,1
8015390,0
8015393,0
8015394,0
8015395,0
8015396,1
8015397,0
8015403,0
8015405,0
8015406,0
8015408,0
8015409,1
8015410,0
8015411,0
8015412,0
8015413,0
8015414,0
8015417,1
8015418,0
8015420,0
8015421,0
8015424,1
8015425,1
8015426,1
8015427,0
8015429,0
8015430,0
8015431,0
8015433,0
8015434,0
8015435,0
8015437,0
8015442,0
8015443,0
8015444,1
8015445,0
8015447,0
8015448,0
8015450,0
8015452,0
8015453,0
8015454,0
8015455,0
8015456,0
8015457,0
8015458,1
8015459,0
8015460,0
8015461,1
8015463,0
8015464,0
8015465,0
8015468,0
8015470,0
8015471,0
8015474,0
8015475,0
8015476,1
8015478,0
8015479,0
8015481,0
8015482,0
8015483,0
8015484,1
8015485,0
8015486,0
8015487,1
8015489,1
8015490,0
8015492,0
8015494,1
8015495,1
8015497,1
8015499,0
8015500,1
8015501,0
8015502,0
8015503,1
8015504,0
8015506,0
8015509,1
8015511,1
8015512,0
8015513,1
8015514,0
8015515,1
8015517,1
8015520,0
8015521,0
8015522,0
8015523,1
8015524,1
8015525,1
8015526,0
8015527,0
8015528,0
8015529,1
8015531,1
8015532,0
8015533,0
8015534,0
8015535,0
8015536,0
8015538,1
8015540,0
8015541,1
8015542,0
8015545,0
8015547,0
8015549,1
8015550,0
8015552,0
8015553,0
8015555,0
8015556,0
8015557,0
8015561,0
8015563,0
8015566,0
8015567,0
8015568,1
8015572,0
8015573,0
8015574,0
8015575,1
8015576,0
8015578,0
8015579,1
8015581,0
8015583,1
8015584,1
8015585,1
8015587,0
8015590,1
8015592,0
8015593,0
8015597,0
8015599,0
8015602,1
8015603,0
8015605,0
8015606,0
8015607,0
8015608,0
8015609,1
8015611,0
8015613,0
8015614,0
8015616,0
8015617,1
8015619,0
8015624,0
8015625,1
8015626,0
8015629,0
8015630,0
8015631,0
8015632,0
8015633,1
8015634,0
8015635,1
8015636,0
8015637,0
8015638,1
8015639,0
8015640,1
8015643,0
8015645,0
8015650,0
8015651,0
8015652,0
8015653,1
8015654,0
8015655,1
8015656,0
8015657,1
8015658,1
8015659,0
8015662,0
8015663,1
8015664,0
8015666,1
8015667,0
8015668,1
8015669,0
8015671,0
8015672,0
8015673,1
8015674,0
8015675,1
8015677,1
8015679,0
8015680,0
8015681,1
8015684,0
8015687,0
8015688,1
8015690,1
8015693,0
8015694,0
8015695,0
8015696,0
8015697,0
8015698,0
8015699,0
8015700,0
8015701,1
8015702,1
8015703,1
8015704,1
8015705,0
8015706,0
8015707,0
8015708,0
8015709,1
8015712,0
8015713,0
8015715,1
8015716,0
8015717,0
8015718,0
8015719,0
8015720,0
8015721,1
8015722,1
8015725,0
8015726,0
8015727,0
8015728,1
8015729,1
8015731,1
8015732,0
8015733,0
8015734,1
8015735,0
8015737,0
8015741,0
8015742,0
8015744,0
8015745,0
8015746,0
8015747,0
8015748,0
8015751,0
8015755,0
8015756,0
8015758,0
8015760,0
8015761,0
8015762,0
8015764,0
8015765,0
8015766,0
8015768,0
8015769,0
8015770,0
8015771,1
8015774,0
8015777,0
8015779,0
8015781,0
8015782,0
8015783,0
8015787,1
8015789,0
8015791,0
8015792,0
8015793,0
8015794,0
8015795,0
8015799,1
8015800,0
8015802,0
8015803,0
8015805,1
8015806,1
8015808,1
8015809,0
8015812,0
8015813,1
8015816,0
8015818,0
8015819,0
8015821,0
8015822,0
8015823,1
8015824,0
8015825,0
8015827,1
8015828,0
8015829,1
8015832,0
8015833,0
8015834,0
8015835,1
8015837,0
8015838,1
8015839,0
8015842,1
8015843,0
8015845,0
8015846,1
8015847,0
8015848,0
8015849,0
8015850,0
8015851,0
8015852,0
8015854,1
8015857,0
8015859,0
8015860,1
8015861,0
8015862,1
8015864,0
8015865,1
8015866,1
8015867,0
8015868,0
8015869,0
8015871,1
8015872,0
8015874,0
8015875,0
8015876,0
8015877,1
8015878,0
8015879,0
8015880,0
8015883,1
8015886,0
8015888,0
8015889,0
8015890,0
8015891,1
8015892,0
8015893,0
8015894,0
8015895,0
8015896,0
8015897,1
8015898,0
8015901,1
8015903,0
8015905,1
8015906,0
8015907,0
8015908,0
8015911,0
8015912,0
8015913,0
8015914,0
8015915,0
8015916,0
8015917,0
8015919,1
8015921,0
8015922,0
8015927,0
8015929,0
8015932,1
8015934,0
8015936,0
8015938,1
8015939,0
8015940,0
8015943,0
8015944,0
8015946,1
8015947,0
8015948,0
8015949,0
8015950,0
8015953,0
8015955,1
8015956,1
8015958,0
8015959,0
8015961,0
8015962,0
8015964,1
8015966,1
8015967,0
8015968,0
8015969,1
8015970,0
8015971,1
8015974,1
8015975,0
8015976,1
8015977,1
8015978,0
8015981,0
8015983,0
8015984,0
8015985,0
8015986,0
8015987,1
8015989,0
8015990,1
8015991,0
8015993,0
8015994,0
8015997,1
8015998,0
8015999,1
8016000,0
8016001,0
8016002,0
8016003,0
8016004,0
8016005,0
8016006,0
8016007,0
8016009,0
8016010,0
8016012,0
8016013,1
8016014,0
8016015,0
8016016,1
8016017,1
8016018,1
8016021,0
8016022,0
8016024,0
8016025,0
8016026,0
8016028,0
8016030,0
8016031,1
8016032,0
8016033,0
8016037,0
8016038,0
8016039,1
8016040,0
8016041,0
8016042,0
8016043,0
8016046,1
8016047,0
8016048,1
8016049,1
8016051,0
8016053,0
8016054,0
8016055,0
8016057,0
8016058,0
8016059,0
8016065,0
8016066,0
8016067,0
8016068,0
8016071,0
8016072,1
8016074,0
8016075,0
8016076,1
8016078,0
8016079,0
8016080,0
8016081,0
8016082,0
8016083,0
8016084,0
8016086,0
8016088,0
8016091,0
8016092,0
8016093,0
8016094,1
8016095,0
8016096,1
8016097,0
8016099,0
8016100,0
8016104,0
8016105,0
8016106,0
8016107,0
8016110,0
8016113,0
8016114,1
8016115,0
8016117,0
8016118,0
8016119,0
8016121,0
8016122,0
8016124,0
8016125,0
8016129,0
8016130,1
8016131,0
8016134,1
8016135,0
8016136,0
8016137,1
8016140,0
8016141,0
8016142,0
8016143,0
8016144,0
8016145,1
8016146,1
8016148,1
8016151,1
8016152,0
8016153,0
8016154,0
8016155,0
8016156,0
8016158,0
8016159,0
8016160,0
8016161,0
8016162,1
8016163,0
8016164,1
8016165,1
8016166,0
8016167,1
8016168,0
8016169,0
8016170,0
8016172,0
8016174,0
8016176,1
8016177,1
8016178,1
8016180,1
8016181,1
8016182,0
8016184,0
8016185,0
8016189,0
8016190,0
8016191,0
8016193,0
8016194,1
8016195,0
8016200,1
8016201,1
8016202,0
8016203,0
8016206,0
8016207,0
8016208,0
8016209,0
8016210,1
8016212,0
8016214,0
8016216,0
8016217,1
8016218,0
8016219,1
8016225,0
8016227,0
8016228,1
8016229,0
8016230,0
8016231,0
8016232,1
8016234,1
8016235,0
8016236,0
8016238,0
8016240,1
8016241,1
8016242,0
8016243,0
8016245,0
8016247,0
8016248,0
8016249,0
8016252,1
8016253,0
8016254,0
8016255,0
8016256,0
8016257,0
8016258,1
8016259,0
8016260,0
8016261,0
8016262,0
8016263,0
8016264,1
8016265,0
8016266,0
8016267,0
8016268,1
8016269,0
8016270,0
8016274,0
8016276,1
8016280,1
8016281,0
8016282,0
8016283,1
8016284,0
8016286,1
8016287,0
8016290,0
8016291,0
8016293,1
8016295,1
8016296,1
8016297,0
8016299,0
8016300,0
8016303,1
8016304,0
8016306,0
8016307,0
8016308,1
8016309,0
8016310,0
8016312,1
8016313,0
8016314,0
8016315,0
8016316,1
8016318,0
8016319,0
8016320,0
8016321,0
8016322,1
8016323,0
8016324,0
8016327,0
8016328,0
8016329,1
8016330,0
8016332,0
8016333,0
8016334,1
8016335,1
8016336,0
8016337,1
8016338,1
8016339,0
8016340,1
8016341,0
8016342,0
8016344,0
8016345,0
8016346,0
8016347,0
8016348,1
8016349,0
8016350,0
8016352,1
8016355,0
8016356,1
8016357,1
8016358,0
8016359,1
8016361,1
8016362,0
8016363,1
8016369,0
8016371,0
8016372,1
8016373,0
8016377,0
8016378,1
8016379,0
8016380,1
8016381,0
8016383,1
8016384,1
8016385,0
8016387,0
8016388,0
8016390,0
8016391,0
8016392,0
8016394,1
8016395,1
8016396,0
8016397,1
8016399,0
8016401,0
8016402,0
8016403,0
8016404,0
8016406,1
8016408,0
8016409,1
8016411,0
8016412,1
8016413,0
8016415,0
8016416,0
8016417,1
8016421,1
8016422,0
8016423,0
8016424,1
8016425,1
8016426,0
8016427,0
8016430,0
8016431,1
8016432,0
8016433,0
8016434,0
8016436,0
8016437,1
8016438,1
8016439,0
8016440,0
8016441,0
8016442,1
8016443,1
8016445,0
8016446,0
8016447,0
8016449,0
8016450,1
8016452,0
8016453,0
8016454,0
8016455,0
8016456,1
8016457,0
8016458,1
8016459,0
8016460,0
8016461,1
8016462,0
8016463,1
8016464,0
8016466,0
8016468,1
8016469,0
8016470,0
8016473,1
8016475,0
8016477,0
8016478,1
8016481,0
8016482,0
8016483,0
8016484,0
8016485,0
8016487,1
8016489,0
8016490,0
8016491,0
8016492,0
8016498,0
8016500,0
8016501,0
8016502,1
8016503,1
8016504,1
8016505,0
8016508,0
8016510,0
8016511,0
8016512,0
8016513,0
8016517,0
8016518,0
8016519,0
8016520,1
8016522,1
8016523,1
8016525,0
8016526,0
8016528,1
8016530,1
8016531,0
8016532,0
8016533,1
8016534,0
8016535,0
8016536,0
8016537,1
8016538,0
8016539,0
8016540,0
8016541,0
8016543,1
8016546,0
8016547,0
8016548,0
8016550,1
8016552,1
8016553,1
8016554,1
8016557,0
8016558,0
8016559,0
8016560,0
8016562,0
8016563,0
8016564,1
8016566,0
8016567,0
8016569,0
8016570,0
8016571,0
8016572,0
8016574,0
8016575,0
8016576,0
8016577,1
8016579,0
8016580,0
8016581,0
8016582,0
8016584,0
8016585,0
8016586,0
8016587,1
8016589,1
8016591,0
8016592,1
8016594,0
8016597,0
8016601,0
8016603,0
8016606,0
8016607,1
8016608,0
8016609,0
8016610,1
8016611,1
8016613,1
8016614,0
8016615,1
8016617,0
8016619,1
8016622,0
8016623,1
8016625,0
8016627,1
8016628,0
8016630,0
8016632,1
8016633,0
8016635,0
8016636,1
8016640,0
8016642,0
8016643,0
8016644,0
8016645,0
8016647,0
8016648,0
8016649,0
8016650,0
8016651,0
8016653,1
8016656,0
8016658,0
8016660,0
8016663,0
8016665,0
8016666,0
8016667,0
8016668,1
8016669,0
8016670,1
8016672,0
8016673,0
8016675,0
8016676,0
8016677,0
8016679,0
8016680,1
8016681,0
8016682,1
8016683,1
8016684,0
8016685,0
8016687,1
8016689,0
8016690,0
8016691,0
8016692,0
8016693,0
8016694,0
8016695,0
8016696,0
8016697,0
8016698,1
8016699,1
8016701,1
8016702,1
8016703,0
8016705,0
8016706,0
8016707,0
8016708,0
8016709,0
8016710,0
8016711,0
8016712,0
8016713,0
8016715,0
8016716,0
8016719,0
8016720,1
8016722,0
8016723,0
8016725,1
8016726,0
8016727,0
8016728,0
8016729,0
8016730,1
8016732,0
8016734,0
8016736,0
8016737,0
8016738,0
8016740,1
8016742,1
8016743,1
8016746,0
8016747,0
8016748,1
8016751,0
8016752,1
8016753,0
8016754,0
8016755,0
8016756,0
8016757,0
8016758,0
8016759,0
8016762,0
8016763,0
8016764,1
8016765,1
8016766,0
8016767,0
8016771,1
8016772,0
8016773,0
8016775,0
8016777,1
8016778,0
8016779,0
8016780,0
8016781,0
8016782,1
8016783,0
8016785,0
8016786,0
8016788,0
8016789,1
8016790,0
8016791,1
8016792,0
8016793,1
8016794,1
8016799,0
8016800,1
8016802,0
8016805,0
8016806,1
8016807,0
8016810,1
8016811,0
8016812,0
8016813,1
8016814,1
8016815,0
8016816,1
8016817,0
8016819,1
8016820,0
8016821,0
8016822,1
8016823,0
8016825,0
8016826,1
8016827,0
8016828,0
8016830,1
8016832,0
8016833,0
8016834,0
8016835,0
8016837,0
8016838,0
8016839,0
8016841,0
8016843,0
8016845,0
8016846,1
8016847,0
8016848,1
8016849,0
8016850,1
8016852,0
8016853,1
8016856,0
8016857,0
8016858,0
8016859,1
8016860,0
8016861,0
8016863,0
8016864,0
8016865,0
8016866,0
8016869,0
8016870,0
8016871,0
8016872,0
8016873,0
8016874,1
8016875,0
8016876,0
8016877,0
8016878,1
8016883,0
8016884,0
8016885,0
8016889,0
8016890,0
8016892,0
8016893,0
8016894,0
8016896,1
8016897,0
8016898,0
8016900,0
8016901,0
8016902,1
8016903,0
8016905,0
8016907,1
8016909,0
8016910,0
8016912,0
8016913,0
8016915,0
8016916,0
8016921,0
8016922,1
8016923,0
8016924,0
8016925,0
8016927,0
8016929,0
8016930,0
8016931,0
8016932,1
8016934,0
8016935,1
8016937,1
8016938,0
8016939,1
8016940,0
8016941,0
8016942,0
8016943,1
8016945,0
8016948,0
8016950,0
8016951,1
8016952,0
8016953,1
8016954,0
8016956,1
8016957,0
8016958,0
8016961,0
8016963,0
8016965,1
8016966,0
8016967,1
8016968,0
8016970,0
8016972,1
8016973,0
8016974,1
8016977,0
8016979,0
8016980,0
8016983,0
8016985,0
8016986,0
8016987,0
8016989,0
8016990,0
8016991,1
8016992,0
8016993,1
8016996,1
8016997,1
8016998,0
8016999,0
8017001,0
8017002,0
8017004,1
8017006,0
8017007,0
8017010,0
8017011,0
